2024-11-28 20:57:13,934 - __main__ - DEBUG - Config read: vfs_path=virtual_fs.zip, startup_script=startup_script.sh
2024-11-29 10:30:34,238,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 10:30:34,238,core,DEBUG,Emulator initialized
2024-11-29 10:30:34,238,core,DEBUG,Changing directory: var
2024-11-29 10:30:34,238,core,DEBUG,Command executed: cd var
2024-11-29 10:30:34,238,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 10:30:34,238,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 10:30:34,238,core,DEBUG,Emulator initialized
2024-11-29 10:30:34,238,core,DEBUG,Listing files in current directory: 
2024-11-29 10:30:34,238,core,DEBUG,Command executed: ls
2024-11-29 10:30:34,238,core,DEBUG,Listing files in current directory: 
2024-11-29 10:30:34,238,core,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 10:30:34,238,core,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 10:30:34,238,core,DEBUG,Emulator initialized
2024-11-29 10:30:34,238,core,DEBUG,Command executed: uname
2024-11-29 12:31:05,718,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 12:31:05,720,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 12:31:05,720,__main__,DEBUG,Emulator initialized
2024-11-29 12:31:06,011,__main__,DEBUG,Listing files in current directory: 
2024-11-29 12:31:06,011,__main__,DEBUG,Command executed: ls
2024-11-29 12:31:10,495,__main__,DEBUG,Listing files in current directory: 
2024-11-29 12:31:10,496,__main__,DEBUG,Command executed: ls
2024-11-29 12:35:26,051,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 12:35:26,051,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 12:35:26,051,__main__,DEBUG,Emulator initialized
2024-11-29 12:35:26,218,__main__,DEBUG,Listing files in current directory: 
